#Run,conv1_block,base_filter_num,conv1_kernel,conv2_kernel,dense_size,drop,batch_size,learning_rate,avg_loss_validation,avg_accuracy_validation
553,4,46,13,12,12,0.1709533737873741,32,0.14065272421052363,2.6908272833490567,0.1275720164915662
554,6,17,20,30,5,0.7115175478435681,16,0.0004371602248248502,1.5895346108778023,0.2839506175292372
555,2,13,11,19,18,0.40992423604391176,4,1.7148819698705409,15.18948065989302,0.05761316872427984
556,6,3,35,10,24,0.30684588655928263,16,0.11430311291144786,1.5661120915118558,0.2962962958057231
557,4,35,49,21,28,0.7811657440854526,16,0.5054796821191241,2.437051576842006,0.12757201658354866
558,6,15,30,7,75,0.6870764220362017,8,0.00010115911122238297,2.483861908500577,0.12757201658354866
559,2,35,13,49,100,0.8398094472317846,16,0.22822244741868986,2.422468766263483,0.09876543212942626
560,3,26,26,16,89,0.5014551726106782,32,2.6572011053245066,13.730229652467578,0.1481481482094698
561,4,23,11,22,44,0.3515811345522626,32,4.213321743847289,15.05682119518641,0.06584362142983778
562,1,37,19,2,9,0.03387945184912914,4,0.012220446866314887,0.7182919856452157,0.6419753091325485
563,4,49,48,5,19,0.03685963578900271,16,0.0010991097009294972,0.3587958519289523,0.8559670799063066
564,2,38,33,14,44,0.3646701938246551,4,0.012505385872903913,0.3801580768676452,0.8518518535688581
565,6,40,38,32,24,0.3760191869936972,32,0.00013968351179887396,0.7489221977844159,0.8312757218816152
566,5,50,49,21,92,0.31364905963956724,8,0.08277856966198473,2.063200685713026,0.1646090536205857
567,3,12,14,39,35,0.647737920129438,16,0.6665363268124913,2.448814828699999,0.1481481482094698
568,2,4,2,40,44,0.6716796050846077,4,0.0318055201533292,1.707519373285427,0.3580246920938845
569,4,10,33,37,52,0.7915460959084213,32,4.951020159556351,14.0618772742189,0.12757201658354866
570,6,19,17,32,72,0.7440766634842013,64,0.003520031472796679,1.8513786709357682,0.255144033044454
571,1,28,35,40,13,0.41686272480902253,64,1.4593657991557576,2.437703850828571,0.12757201658354866
572,3,37,50,48,53,0.7884996896814753,32,0.0008052039670825478,0.956093642937303,0.5514403301992534
573,1,31,12,6,10,0.12415786095401381,32,0.0006177187597338488,0.4601310858878579,0.8065843609134846
574,1,14,42,50,89,0.8510182481763222,16,0.0013524808704178755,0.9499144485457934,0.57201646016949
575,6,16,13,8,73,0.7944202696353565,32,2.4231727942376007,14.393525445412216,0.1069958848349842
576,3,15,35,33,94,0.8432476016858351,8,0.0008932045998580969,1.8574039828139568,0.288065844357259
577,2,31,42,18,23,0.7599864825989311,16,0.08768856094587427,1.4518262604136525,0.24691357926576715
578,6,49,34,42,54,0.5404638738377423,4,0.10666649582795387,2.422916576204967,0.12757201658354866
579,3,35,45,33,5,0.6417060648593584,64,0.00022664980792736928,1.9065809823848583,0.36213991745018664
580,2,42,3,2,55,0.2648636270766087,4,0.0008829699955494092,0.4072061264772474,0.8559670799063066
581,4,29,41,9,83,0.57921744394544,32,0.03959110266468459,0.6887110726823532,0.6831275742240404
582,5,19,32,42,23,0.2879608482150111,16,0.5293266058360562,2.4402562718332548,0.12757201658354866
583,6,49,36,12,77,0.028187816108049546,8,0.6899837121430018,14.526184588302801,0.09876543283462524
584,1,16,10,16,99,0.8897229416732639,8,0.00025433457613046484,1.1970958015555708,0.440329218965499
585,1,48,46,17,39,0.8183581425149021,32,0.0006036438506075864,0.581798695242454,0.7448559675687625
586,1,25,36,39,89,0.4791496964973717,32,0.04546295469532399,1.3825545938907828,0.6131687223175426
587,2,10,36,6,81,0.436373642775238,4,0.00013650078065460138,0.9536557114173355,0.6296296284031966
588,3,35,7,22,45,0.05409400720550106,64,0.006483534286054727,1.585078817336157,0.46502057699019034
589,2,33,27,13,50,0.8771740467536486,8,0.00024569164629827903,1.9343337845900421,0.30452674970705323
590,1,46,19,2,15,0.19726013043775162,8,0.00037633583622865327,0.5739514592253132,0.6872428005614889
591,2,38,3,14,60,0.2997115427391502,4,0.7393819919175866,14.0618772742189,0.12757201658354866
592,6,17,4,15,88,0.7177779176301453,32,0.41554553347188755,2.42598822479876,0.1481481482094698
593,4,17,42,32,79,0.1298007687223305,4,0.9637934799615786,13.730229652467578,0.1481481482094698
594,5,29,9,31,100,0.3035505217695941,4,2.1844360711494284,15.05682119518641,0.06584362142983778
595,2,17,49,13,25,0.2153180759281389,16,0.00018848434090337955,0.43270446660587325,0.8271604955441667
596,3,40,50,42,47,0.7003734606163516,32,0.0015002933220192183,0.2555608689907647,0.880658437930998
597,4,40,41,44,29,0.4571861293937746,4,0.1422830457214352,2.4242654376559787,0.1481481482094698
598,5,23,48,31,7,0.1404130160431814,32,0.01101645949633657,1.5299846242975306,0.3744855969531055
599,3,34,22,42,81,0.462676870245347,4,0.9310413487069076,15.388469405625584,0.04526748974259498
600,3,25,48,24,64,0.035692974992895934,64,0.023843904700937203,2.6939130476963373,0.22633744757852436
601,2,22,20,4,5,0.8874206174541015,8,0.9310413487069076,2.5330927058011907,0.1481481482094698
602,5,8,5,40,27,0.573642322828144,32,0.05594325706169378,1.188777977792324,0.42798354056636984
603,5,11,34,44,31,0.26133009379715627,32,0.0014162866162991988,0.7211524988888713,0.6666666659308068
604,4,29,21,19,69,0.30988873678905005,16,0.16719497597319902,2.4223642584718306,0.1481481482094698
605,5,35,14,4,51,0.4557944039839053,64,0.2033800305846982,2.935023397084617,0.2757201647316968
606,1,2,48,16,70,0.727037241572895,64,0.007192118872221193,1.5351298493122367,0.45679012492850973
607,4,31,22,15,35,0.13351740146396837,16,4.361537789208006,15.18948065989302,0.05761316872427984
608,6,23,31,46,26,0.6628816513502142,64,0.012796968682159416,2.4626102251280484,0.15637860088436692
609,2,13,26,34,56,0.21079657383819053,16,0.12248646137509307,1.257465604891993,0.473251030278304
610,3,14,45,50,32,0.3043298058840369,4,0.0015002933220192183,0.434373118014002,0.8024691345760361
611,1,2,32,45,59,0.7796703048115821,4,0.003030271082866396,1.4843666975390273,0.30452674921648004
612,1,7,37,24,10,0.8040905958105591,32,0.011669898186171476,1.0988778020619365,0.5144032931622163
613,2,11,10,30,63,0.37486944519653054,8,0.00013493671405883064,0.97752002237265,0.6172839528248634
614,4,49,50,45,26,0.7386796055603275,32,2.8474391664672476,14.393525445412216,0.1069958848349842
615,3,46,21,38,15,0.00701623243238394,64,0.010765446128423159,1.6438488239123497,0.48971193219408576
616,3,49,47,47,28,0.670121403095956,4,0.00276338529005317,0.5618695026807824,0.7366255166108716
617,4,32,16,15,93,0.4813861641732713,32,1.0327947319189525,14.526184588302801,0.09876543283462524
618,1,45,7,43,78,0.04144214054446778,8,0.01556654359271062,0.6970385447941689,0.7448559675687625
619,1,7,24,23,8,0.5267523725798408,16,0.017467962151272456,0.6359459566481319,0.7078189305317255
620,3,4,12,15,29,0.6129072931030982,4,0.001432702953409831,1.6977189381917317,0.2839506169160207
621,2,19,10,8,95,0.20526456145825658,32,0.0010495932305582276,0.2619457190909994,0.8888888906058952
622,3,28,20,2,73,0.22992839154114483,8,0.0009794696670695395,0.3875257427125801,0.8436213991769548
623,6,12,42,16,50,0.00613424524891919,16,4.620241371751313,15.388469405625584,0.04526748974259498
624,6,31,14,50,63,0.4071896301966746,64,1.1589483034398118,13.730229652467578,0.1481481482094698
625,3,12,35,40,20,0.3513581760069107,64,1.8165997883753287,7.12690006460182,0.11522633750988132
626,6,23,15,42,17,0.6933953572551743,64,0.07814350607844542,4.3631548057367775,0.1069958848349842
627,3,19,6,10,97,0.7081290351201204,4,0.0010375666787451859,0.7004160242070877,0.7448559658517563
628,1,16,49,46,12,0.40455843019877996,16,8.316104153230961,13.730229652467578,0.1481481482094698
629,1,24,34,40,86,0.12252270429689592,8,0.2502640096417919,2.4294200679402294,0.1481481482094698
630,6,9,40,43,14,0.38676567506934983,8,0.7225349491787214,2.485104011410058,0.09876543283462524
631,3,5,12,23,71,0.7148971133528669,8,0.0009908228099003798,2.411676481427479,0.12757201658354866
632,5,40,9,34,19,0.851727958732759,8,0.014526539259467812,1.6487511651506148,0.24691358098277338
633,5,18,49,40,89,0.028235487560727014,32,2.9817722900196735,13.663899829848804,0.1522633739950235
634,6,36,35,28,73,0.052522469835573904,4,0.054668572997201806,1.956035477143747,0.17283950623416117
635,6,4,32,38,12,0.839697158394221,8,1.3155856240457051,14.52618443524396,0.09876543212942626
636,3,36,16,39,25,0.6589358009635672,16,0.0005078152112327671,0.3548240441476367,0.8271604926007274
637,1,16,10,14,32,0.40498140568255,8,0.001867545842761076,0.35725098308712366,0.8518518535688581
638,5,43,8,4,75,0.005329092282970904,8,1.6188596901781993,14.260866286823289,0.11522633750988132
639,2,2,47,8,42,0.026542664970473508,32,0.3338285864731761,2.369204847900956,0.09465020579197769
640,4,42,24,12,29,0.39839069465767263,16,0.0003552634676578139,0.48403586441106755,0.7366255148938654
641,3,45,4,6,30,0.03845574035171077,32,3.4240061379714257,14.526184588302801,0.09876543283462524
642,5,3,12,28,98,0.6992998771397783,32,3.122442823092858,13.730229652467578,0.1481481482094698
643,1,47,22,48,95,0.4339768939978094,64,1.7957846470020968,14.52618443524396,0.09876543212942626
644,2,49,20,43,57,0.5967470533554676,8,0.11299339380332217,2.0717759436540644,0.14814814827079145
645,5,12,31,6,16,0.5244668421736972,4,0.03913745601980384,1.5216953057811093,0.2757201642411236
646,1,22,45,36,90,0.08354143136055961,32,0.5113387538414326,14.0618772742189,0.12757201658354866
647,3,50,47,26,89,0.7317508563327881,16,9.014776314524918,14.260866286823289,0.11522633750988132
648,3,25,14,5,27,0.7055445390160919,32,0.16527920614648955,2.176233652687858,0.25925925999511906
649,3,9,28,7,85,0.7148721113519579,16,3.3459891205499748,13.730229652467578,0.1481481482094698
650,3,46,2,27,46,0.8275170829278121,64,0.19874595495809838,1.80650014151271,0.30041152275638816
651,2,8,27,31,73,0.3408953272914709,4,2.3954073587208793,14.52618443524396,0.09876543212942626
652,2,4,43,18,94,0.01757018812874338,64,0.031080821738690638,1.147679609526332,0.5102880655983348
653,6,23,26,31,16,0.17174342997371106,16,0.002927294835042816,0.35700078682644376,0.8353909469926308
654,5,49,16,44,89,0.3018596191356678,32,0.01829204504846294,2.306935641010112,0.15637860088436692
655,1,50,9,47,12,0.5673084192220909,8,0.023843904700937203,0.793919769579491,0.6831275712806011
656,2,9,27,15,25,0.44616350533301047,4,0.3044272212064303,2.4291689847231894,0.12757201658354866
657,1,24,25,16,88,0.09465971331700829,64,0.0002514203348142797,0.43970398678455824,0.8065843609134846
658,5,39,46,39,69,0.27860859460300963,32,0.10666649582795387,2.3755626796204368,0.28395061740659394
659,3,19,47,21,24,0.2034040302268945,64,0.29071233772725785,2.461620145373874,0.1069958848349842
660,5,27,20,39,5,0.12470801689121577,4,0.012220446866314887,0.4386396184870245,0.8230452692067182
661,5,35,5,25,58,0.8504279194847323,16,0.0009682466119303124,2.4622076597723943,0.1481481482094698
662,3,24,46,34,20,0.8456361905492559,4,2.5669027154919517,14.0618772742189,0.12757201658354866
663,4,40,31,49,26,0.14889567877674123,8,2.719157943036019,15.454799228244358,0.0411522633744856
664,2,40,26,26,24,0.46642568327990336,4,0.003065395295056527,0.31142201657893726,0.8724279852561009
665,5,28,38,37,70,0.6382871640204604,8,0.34161232685855286,2.399872863243637,0.1481481482094698
666,4,10,21,38,90,0.7019769089316013,64,0.0022717281330269052,2.3109290079815397,0.20164609004440623
667,3,29,8,27,33,0.6292220709938985,64,0.0014493095741262166,0.6737389898103942,0.6337448552312184
668,1,27,45,39,11,0.06505918061645635,64,0.5172657387216019,2.5008425771454235,0.12757201658354866
669,5,44,23,27,35,0.2033753129229005,32,0.04706224849841281,1.7712695461241796,0.3580246920938845
670,3,17,3,10,53,0.11044299305774995,32,0.03292437333007769,2.1230769039672097,0.5144032902187772
671,4,46,24,40,88,0.8356866062392285,16,0.0037720424934169976,0.6749228656046675,0.7613168741449897
672,1,12,38,18,44,0.09212140081517914,4,0.001867545842761076,0.32081029082767265,0.8559670799063066
673,3,9,4,44,75,0.07774821701519107,8,0.38778284145894576,2.433081203036838,0.1481481482094698
674,3,29,32,7,37,0.5886260701957574,4,0.00022927693128656486,0.37644444755565976,0.8312757218816152
675,5,30,31,11,50,0.15568087251504362,8,0.0007342870447166766,0.3406969584800579,0.8600823062437551
676,2,39,38,10,17,0.18796730533241016,16,5.305480525369574,14.0618772742189,0.12757201658354866
677,6,43,34,44,93,0.16666575450278429,8,0.01387209780541621,0.7290932732354466,0.7037037046848501
678,2,13,19,28,97,0.8877767368992764,8,0.07376797602527731,1.90415101483035,0.22222222185429233
679,1,40,13,4,53,0.07859132013183562,4,1.5107033044866556,14.526184588302801,0.09876543283462524
680,3,50,19,48,46,0.6732451440736295,32,0.028671964974937698,0.8895782958332894,0.7037037041942769
681,5,46,16,18,40,0.16463097750108466,8,0.24175940791691308,2.425126104197875,0.12757201658354866
682,5,8,24,9,74,0.2817553465218179,16,5.184593543892913,14.526184588302801,0.09876543283462524
683,4,46,10,7,17,0.3758776332552591,64,0.14728827239075018,3.060001544010492,0.2510288060937889
684,2,23,19,6,48,0.23204986085342508,16,0.005268921421350677,0.3070288029779132,0.8888888906058952
685,1,38,50,44,65,0.4169596335419596,4,0.004184288507901585,0.39009584541674014,0.8312757218816152
686,2,44,35,21,88,0.4165020565378243,8,0.00035938136638046257,0.3326112351422447,0.8353909482190638
687,6,40,40,45,18,0.2023325110395011,8,4.165044248545185,14.260866286823289,0.11522633750988132
688,4,30,27,35,76,0.8377714284149118,16,0.9310413487069076,14.393525445412216,0.1069958848349842
689,3,5,37,33,64,0.8937169560783852,64,0.00016796748720926532,2.4297555444662464,0.12757201658354866
690,5,29,37,34,88,0.8933910204632562,16,0.011805165285688056,1.7821449443636608,0.29218106959091783
691,6,20,13,27,19,0.6768486333296942,64,0.00012024861420374123,2.4665152957900562,0.11934156329543502
692,1,32,28,12,49,0.6701642772582723,64,0.024399862972595502,0.7914468713503315,0.6419753091325485
693,4,43,14,42,29,0.37750913419052523,16,0.010399609139541204,0.625446591234992,0.7654321009730115
694,5,3,17,48,62,0.2364200603066942,4,0.6513490946272803,13.730229652467578,0.1481481482094698
695,2,28,49,35,91,0.3976134080883789,16,0.46630349297427315,2.4349681349938788,0.12757201658354866
696,2,42,19,43,10,0.10234867992672086,64,1.6003103137387018,2.4333486655121477,0.12757201658354866
697,2,25,34,21,31,0.6941963937659892,64,0.01726780903884356,0.5601920899417665,0.7983539111820268
698,2,45,13,11,31,0.385717600529967,4,1.0447659715608053,14.52618443524396,0.09876543212942626
699,4,24,12,16,10,0.8019516671176622,8,0.0046953900106800625,1.1100417257827004,0.5144032914452101
700,1,40,5,14,64,0.361018530932747,64,0.016681005372000592,1.9064658850799372,0.18106995847980673
701,2,46,24,3,80,0.07997290370310328,32,0.00012024861420374123,0.5407787601888916,0.7407407429483202
702,6,40,19,5,63,0.795039113249832,8,0.006263207452198692,0.7716521720091502,0.6954732527458128
703,2,23,5,43,35,0.149012568582728,8,0.19421746814890264,2.4314050488020658,0.12757201658354866
704,1,48,19,38,32,0.8216129223391523,8,0.003100926635931927,0.6216952892733209,0.6954732515193798
705,5,44,45,20,28,0.4190579716242824,16,0.08870496889654403,2.5712576265688294,0.15226337454691835
706,2,29,44,17,8,0.15524015679042408,16,0.06134621717992506,1.5747403593220337,0.33744855868963547
707,5,37,48,11,76,0.11255767875711818,4,0.00045778405383766163,0.49911300733746816,0.7572016448641019
708,5,26,2,43,37,0.3903165935580536,32,0.18334254825622906,3.8392717367337075,0.1481481482094698
709,6,36,40,49,64,0.17724433481827,8,2.9138317048327886,14.0618772742189,0.12757201658354866
710,3,35,45,29,82,0.5168380993410395,32,0.03292437333007769,0.4436412453651428,0.8106995889679395
711,6,9,23,34,22,0.7637454151817608,8,0.14899550728528538,2.416072488321689,0.1481481482094698
712,5,40,14,37,41,0.598296510405492,16,0.01960163474319186,1.1328305150746318,0.5679012355490477
713,5,27,41,25,34,0.8621127744967789,4,1.9243509752303323,14.526184588302801,0.09876543283462524
714,5,50,17,5,35,0.0736094069822769,32,0.00038511070023255687,0.32447720407949066,0.8518518506254188
715,3,15,23,17,7,0.36865481641551645,4,0.0012052609368708425,0.6695316681646025,0.7366255148938654
716,3,2,11,39,32,0.65493873837969,8,0.03694601205199302,1.4882372745270591,0.3621399184313331
717,1,31,45,38,79,0.2688366998333308,16,7.077010661181889,14.260866286823289,0.11522633750988132
718,4,33,15,8,54,0.2397617203614033,64,0.0005568596444286409,0.26347138373940077,0.8765432115935494
719,3,7,23,27,27,0.46022432785390366,32,0.0017629753752872058,0.7176656209147025,0.7242798358815197
720,1,48,9,11,91,0.721066899510452,8,0.0004174655289253135,0.5617825422022078,0.7325102885564169
721,3,46,6,30,37,0.39292346535186223,16,0.4252346334528682,2.417219875280749,0.1481481482094698
722,6,35,25,23,11,0.1052527309990135,4,5.751217071841614,14.0618772742189,0.12757201658354866
723,5,27,39,43,55,0.3561836661316599,16,0.3044272212064303,2.433447542504519,0.12757201658354866
724,4,38,32,18,87,0.014106152820297002,64,1.0092621909870485,14.526184588302801,0.09876543283462524
725,5,25,17,16,66,0.3510126466094286,16,0.25316484786313553,2.3076071405606995,0.20164609127083924
726,6,15,45,25,9,0.20141402513302423,8,3.158635408267819,14.260866286823289,0.11522633750988132
727,6,33,32,26,87,0.6088296535064607,8,0.1006938631476027,2.2852804552871016,0.19753086493339067
728,1,44,4,48,69,0.8336222537991048,32,1.0447659715608053,14.0618772742189,0.12757201658354866
729,4,23,44,11,35,0.5914424131685304,4,0.5939826693920356,2.513007058037652,0.09876543212942626
730,1,26,5,39,42,0.2957979807496447,4,0.004281851798652416,0.38566907789604166,0.8477366272314095
731,3,32,15,47,44,0.31588471567900867,8,2.8474391664672476,15.18948065989302,0.05761316872427984
732,5,4,28,43,20,0.04672688859472486,4,0.002324697059985648,0.5117403491411681,0.7818930058322325
733,5,25,48,8,71,0.1366552010435499,64,0.0837380653526649,1.5278944566907215,0.440329218965499
734,2,19,5,3,8,0.049109483289395184,8,0.00038511070023255687,0.42659069340170164,0.8395061745565124
735,3,18,33,16,61,0.3457681469085858,32,0.0012621213145225473,0.4563961394529774,0.7613168729185568
736,1,39,25,29,36,0.584299305148826,32,0.01960163474319186,0.7856357686313582,0.6378600832856731
737,2,26,34,16,53,0.14034759450579698,16,0.000105931476351837,0.3881877804244006,0.8065843609134846
738,1,31,25,5,23,0.6552261912883066,4,0.40607720257003654,2.4964607733267323,0.1481481482094698
739,1,49,14,21,93,0.3919661030469673,16,0.31513634848664795,2.435560635578485,0.1481481482094698
740,3,3,7,26,63,0.2509836010615678,8,0.0001622595287078087,1.2461295726367967,0.44444444468973104
741,1,43,28,18,66,0.4083434645130793,32,0.04341478330055092,0.8803462285563779,0.6502057622980189
742,2,17,47,29,68,0.07772607964319135,8,0.02052637752709252,0.5249006802775732,0.8189300428692696
743,4,48,43,47,71,0.12116536468458634,8,0.062776601058065,2.2075359762450795,0.3497942395416307
744,6,40,5,3,52,0.06411849772359993,64,0.017875255259042353,1.9279795566213473,0.1934156373695091
745,5,17,7,25,93,0.08642308296241596,4,0.0017427746784089192,0.281294102132811,0.8847736625514403
746,3,44,7,17,84,0.4350644613858353,32,6.604193962330306,15.454799228244358,0.0411522633744856
747,6,6,13,28,63,0.450387664163469,4,0.9862658461312821,14.526184588302801,0.09876543283462524
748,5,33,24,8,72,0.5793088278617624,64,0.0077963601304052365,2.330047461231059,0.1028806591720738
749,6,46,37,24,86,0.13512260369609705,16,0.005517492376129128,0.37584522403316734,0.8518518535688581
750,2,9,44,21,8,0.5662443960696626,64,0.01960163474319186,1.5235600025074962,0.3086419767803616
751,5,46,38,24,100,0.7408719289478286,16,0.002406475150015424,2.084976480821523,0.27983539180500516
752,3,8,46,50,85,0.6183761728594236,16,0.0035608325526292777,0.5506185485747616,0.7860082326602543
753,3,37,47,7,49,0.8832941695280995,8,0.5871766390733255,2.507934807749933,0.12757201658354866
754,5,13,20,10,78,0.27362391140487435,32,2.0860240892485047,13.730229652467578,0.1481481482094698
755,5,26,23,20,46,0.6051587858867874,4,0.06134621717992506,2.356686949239346,0.1481481482094698
756,6,13,23,29,20,0.24114701935336819,4,0.0010139254075588154,0.4113341684572,0.8353909482190638
757,5,28,2,23,96,0.6787625805514668,32,9.772146969725725,13.730229652467578,0.1481481482094698
758,4,14,32,3,95,0.8095405841490865,8,0.02934049709215787,1.337252703713782,0.3868312758428079
759,1,10,44,24,71,0.42465073017828076,64,0.000751408106111697,0.46971764001581406,0.7901234555636905
760,2,16,12,35,59,0.7537075761023515,16,0.0034796979038876916,1.0306983734845134,0.518518519499665
761,5,50,19,9,32,0.30214632789364027,32,5.49211648388779,13.730229652467578,0.1481481482094698
762,5,26,29,11,24,0.6704259616639607,16,0.028018665564591955,1.5063948798081512,0.4238683142289213
763,2,43,34,20,21,0.45543457361172496,16,0.4556786265841064,2.41926360424654,0.1481481482094698
764,3,48,16,47,36,0.4417056634854627,64,0.0227697025538168,2.800419470900861,0.09876543283462524
765,3,31,5,35,97,0.08823327601839694,8,8.510007247122246,14.52618443524396,0.09876543212942626
766,3,7,42,42,82,0.21368101400740314,64,7.41088151564157,13.730229652467578,0.1481481482094698
767,6,9,14,25,19,0.42954877434072025,4,0.002608653617622548,0.8326012884638437,0.6543209881448941
768,1,3,31,6,10,0.5999450749065702,64,9.440064789417603,13.730229652467578,0.1481481482094698
769,1,37,26,4,37,0.8522942896852631,8,0.05594325706169378,1.5195492265646349,0.26748971095300994
770,5,48,43,35,6,0.6237092450321393,32,0.2473964100886814,2.1583097339167026,0.14403292193334288
771,4,19,10,15,46,0.27552082732208566,64,0.020764301072557747,1.005369830769276,0.6543209856920281
772,6,23,10,28,36,0.47847587364626765,4,4.5673012701687465,14.0618772742189,0.12757201658354866
773,2,5,17,45,78,0.0340659305066273,32,0.6899837121430018,14.0618772742189,0.12757201658354866
774,4,22,12,5,15,0.10066359221882577,64,3.7116718194757667,14.393525445412216,0.1069958848349842
775,3,33,43,24,77,0.4427616090314069,8,0.25316484786313553,2.4309049437566057,0.1481481482094698
776,3,28,38,37,85,0.6460909806449081,8,0.13904108340900698,2.4092515270405834,0.1481481482094698
777,1,35,21,47,46,0.3240348081410292,8,0.02029118018046678,0.5646419846471936,0.7983539111820268
778,4,26,25,45,21,0.006776645815539273,32,0.04760775230226368,0.6985489359363116,0.6995884778568283
779,5,19,39,10,25,0.59313410823924,4,0.06573820143409585,1.8470628497041301,0.2633744851061346
780,6,10,29,32,47,0.3346819987776473,64,0.22302232979659387,2.1773722338578336,0.23868312659087004
781,6,34,23,9,43,0.4102128650035273,4,0.006711611767496287,0.3897790617229026,0.8230452692067182
782,1,31,38,5,86,0.20869621584616274,8,0.01592950212572123,0.8729869709829244,0.6172839511078572
783,5,18,37,33,26,0.27889105974801487,32,0.0024343688735431104,0.5790822788030522,0.7860082321696811
784,1,3,29,42,5,0.67124292604605,8,0.6513490946272803,2.4486763035809553,0.1481481482094698
785,3,8,41,6,93,0.33960219138702663,32,1.5107033044866556,14.0618772742189,0.12757201658354866
786,6,49,3,16,99,0.44714882256794747,16,0.39682461045694817,2.41775658199326,0.12757201658354866
787,6,48,5,20,45,0.8951612382141599,8,0.3338285864731761,2.4675010182729964,0.09876543212942626
788,5,26,15,48,62,0.4591119810210779,32,4.894289896114532,13.730229652467578,0.1481481482094698
789,5,24,25,4,93,0.5518742130851506,8,6.836516004510239,14.260866286823289,0.11522633750988132
790,6,38,24,9,31,0.20073503308177124,8,1.9466563433422632,14.0618772742189,0.12757201658354866
791,5,4,36,32,28,0.2775085143985976,4,0.16719497597319902,2.433256198349313,0.1481481482094698
792,1,19,50,14,60,0.16188904833875972,8,0.0008529644499741026,0.5745328080997546,0.7366255148938654
793,5,6,48,21,13,0.49311043686350253,4,3.798215306190736,14.52618443524396,0.09876543212942626
794,5,15,31,27,40,0.7724912989717027,8,0.0004032789982193705,2.485875407364143,0.1481481482094698
795,1,24,36,37,42,0.6203073990232878,4,0.009931091813749801,0.6450974465397651,0.6790123478865918
796,3,38,25,13,68,0.2608675452834441,8,0.008648423275731726,0.367486455527598,0.8765432115935494
797,2,8,28,31,45,0.5822076550505878,16,3.669142378402494,15.52112861915871,0.037037037037037035
798,3,14,46,20,76,0.568795034936249,32,0.0003552634676578139,0.48151789390991745,0.8312757218816152
799,3,17,42,7,69,0.7237345958279887,4,5.366976945540476,14.0618772742189,0.12757201658354866
800,5,12,22,29,60,0.1418574255523002,8,0.6078323128297229,14.0618772742189,0.12757201658354866
801,4,30,37,50,49,0.059523058593001214,4,0.01387209780541621,0.4239604232733142,0.8065843638569239
802,2,47,22,3,40,0.566579133297522,16,0.007192118872221193,0.3399626680117085,0.8559670799063066
803,2,26,24,27,62,0.7473726753042678,16,0.0002920555512182745,1.0451796670509463,0.5596707799307112
804,4,2,35,38,39,0.029438306746680267,4,0.050431594871713586,1.3567391089451166,0.4156378597143746
805,1,34,22,9,96,0.6952450436101358,64,0.19646866461804466,1.3910996276164742,0.4032921808246722
806,1,5,37,37,60,0.039578281325226804,4,0.15072253093107554,2.408988047038577,0.15226337454691835
807,3,50,3,2,40,0.3126562366983224,4,0.25316484786313553,2.437628215232504,0.1481481482094698
808,5,31,10,47,60,0.7032363181552403,32,0.00263889081445751,1.0008105770550637,0.4979423878124221
809,1,28,31,39,74,0.5469771443880069,16,0.0002757023325609583,0.40426960342214924,0.8312757218816152
810,2,5,19,24,20,0.6626850393615284,64,0.00017999285067824765,1.8830725121399994,0.2880658437440425
811,1,26,42,50,34,0.3496044456344909,16,0.7653919388230148,2.4512138101789684,0.1069958848349842
812,4,19,23,16,11,0.1708577449866194,32,0.06727099135712336,1.3365958082823106,0.6049382720955114
813,4,9,42,43,92,0.5920461149249966,8,0.004749814803228504,0.5797561240294342,0.7283950622189682
814,1,15,31,26,15,0.26251817758494783,8,0.01592950212572123,0.42598110937164646,0.8518518518518519
815,2,24,43,13,14,0.5493710496664032,8,2.287490817355704,14.0618772742189,0.12757201658354866
816,3,7,18,8,7,0.5754397282232443,8,0.0012333634979137759,1.1683034845340399,0.34979424015484717
817,2,11,33,25,66,0.7286575363704052,8,2.209756114795903,14.526184588302801,0.09876543283462524
818,5,25,27,17,71,0.04666045475677416,16,0.003859993617679767,0.33767020524529273,0.8559670769628674
819,5,21,19,42,33,0.8295119035659345,16,0.00024287643824604505,2.4939388453715132,0.12757201658354866
820,3,7,28,29,40,0.8228482648105723,32,0.0008335293965098195,2.367042896678909,0.1646090542338022
821,1,14,30,15,9,0.11721258767268392,8,0.004088948226294864,0.33307983073187464,0.8312757218816152
822,2,6,4,26,70,0.24865053501325096,4,0.4996877453854884,13.730229652467578,0.1481481482094698
823,1,29,44,42,10,0.47438468138015366,64,0.021004982416539152,1.2639488060287978,0.4691358039408554
824,1,11,40,22,14,0.33140660192047594,32,8.316104153230961,14.526184588302801,0.09876543283462524
825,6,44,45,28,21,0.20791341464546073,32,9.772146969725725,14.0618772742189,0.12757201658354866
826,3,48,35,22,50,0.4823915995559236,32,0.005031548945038057,0.38008704468791865,0.8353909482190638
827,3,26,20,38,49,0.82228210906399,16,3.051297017182871,14.260866286823289,0.11522633750988132
828,2,22,7,34,89,0.5337157609610208,64,2.5669027154919517,14.0618772742189,0.12757201658354866
829,2,8,14,41,60,0.36623462707409804,64,3.8867766908926678,13.730229652467578,0.1481481482094698
830,5,41,15,46,51,0.33920817443953505,64,4.165044248545185,13.730229652467578,0.1481481482094698
831,6,20,31,26,56,0.6469012741496298,4,0.0007342870447166766,0.8946726977089305,0.6378600815686669
832,1,46,10,8,14,0.6167417428774736,8,6.306665540567406,15.52112861915871,0.037037037037037035
833,1,41,17,48,8,0.25303124074470584,16,0.000903557834613893,0.3366539883024899,0.8641975325812038
